user_time,user_text,user_len,llm_time,llm_text,llm_len,recog_emo,filler_time,filler_text
14:14:33.017,おかしい,2,14:14:37.091,気にしすぎないで！,1,,14:14:34.317,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wav
14:14:42.983,お兄ちゃんとその後ろばんや,7,14:14:52.110,お兄ちゃんと後ろ班、がんばれ！,2,,14:14:49.451,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wav
14:14:56.290,ちょっと漏れ出しい時,6,14:15:04.429,がんばれ！,0,,14:15:01.770,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wav
14:15:07.704,はい,4,14:15:13.672,元気でる！,1,,14:15:10.538,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wav
14:15:19.724,そうなの,2,14:15:23.781,大丈夫！,1,,14:15:21.007,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wav
14:15:25.199,そうそうそう,6,14:15:34.733,がんばれ！,0,,14:15:32.025,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wav
14:15:43.343,どうしてもかな?,2,14:15:47.932,がんばれ！,0,,14:15:44.913,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wav
14:15:49.575,普通にやってるから,9,14:16:03.900,普通にやってる！,1,,14:15:58.464,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wav
14:16:05.875,初めて来たらどこに行かせる?,20,14:16:32.484,初めて来たら、まずは、安心できる場所に連れて行ってあげて！,5,,14:16:26.218,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wavあーえっと_normal.wavあーえっと_normal.wav
14:16:39.757,こんにちは,8,14:16:53.377,こんにちは！,1,,14:16:46.980,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wavあーえっと_normal.wavあーえっと_normal.wavあー、えっと_normal.wavうん、うん_normal.wav
14:16:55.316,こんにちは,3,14:17:04.736,こんにちは！,1,,14:16:58.784,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wavあーえっと_normal.wavあーえっと_normal.wavあー、えっと_normal.wavうん、うん_normal.wavえっとね_normal.wavうん、うん_normal.wav
14:17:07.317,こんにちは,6,14:17:14.913,こんにちは！,1,,14:17:12.210,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wavあーえっと_normal.wavあーえっと_normal.wavあー、えっと_normal.wavうん、うん_normal.wavえっとね_normal.wavうん、うん_normal.wavはい_normal.wav
14:17:18.779,うるさくてごめんね,7,14:17:28.125,うるさくてごめんね！,1,,14:17:24.796,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wavあーえっと_normal.wavあーえっと_normal.wavあー、えっと_normal.wavうん、うん_normal.wavえっとね_normal.wavうん、うん_normal.wavはい_normal.wavあー、えっと_normal.wav
14:17:31.648,終わってる,5,14:17:41.767,終わってる！,1,,14:17:36.070,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wavあーえっと_normal.wavあーえっと_normal.wavあー、えっと_normal.wavうん、うん_normal.wavえっとね_normal.wavうん、うん_normal.wavはい_normal.wavあー、えっと_normal.wavえーっと_normal.wavうーん_normal.wav
14:17:43.793,ありがとうございました,2,14:17:48.912,ありがとうございました！,1,,14:17:46.023,あー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavえーっと_normal.wavうぅーん_normal.wavうぅーん_normal.wavあー、えっと_normal.wavおぉー_normal.wavあー、えっと_normal.wavおー_normal.wavあー_normal.wavおぉー_normal.wavうーん_normal.wavおぉ_normal.wavえっと_normal.wavえっと_normal.wavあー、えっと_normal.wavうぅーーーん_normal.wavあー_normal.wavうぅーーーん_normal.wavあーえっと_normal.wavおぉー_normal.wavおー_normal.wavおぉ_normal.wavあーえっと_normal.wavおぉー_normal.wavはい_normal.wavえーっと_normal.wavおぉ_normal.wavあぁー_normal.wavあーえっと_normal.wavあーえっと_normal.wavあー、えっと_normal.wavうん、うん_normal.wavえっとね_normal.wavうん、うん_normal.wavはい_normal.wavあー、えっと_normal.wavえーっと_normal.wavうーん_normal.wavうぅーーーん_normal.wav
