user_time,user_text,user_len,llm_time,llm_text,llm_len,recog_emo,filler_time,filler_text
19:56:27.263,,2,None,,0,Relax,19:56:29.502,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wav
19:56:31.089,,3,None,,0,Relax,19:56:33.190,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wav
19:56:34.109,,2,None,,0,Sadness,19:56:36.398,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wav
19:56:37.295,,2,None,,0,Sadness,19:56:39.528,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wav
19:56:40.468,,3,None,,0,Sadness,19:56:43.245,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wav
19:56:44.173,,2,None,,0,Sadness,19:56:46.437,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wav
19:56:47.376,,2,None,,0,Sadness,19:56:49.642,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wav
19:56:50.544,,2,None,,0,Sadness,19:56:52.799,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wav
19:56:53.720,,2,None,,0,Relax,19:56:55.948,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wav
19:56:56.847,,2,None,,0,Relax,19:56:59.134,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wav
19:56:59.728,,3,None,,0,Relax,19:57:02.865,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wav
19:57:03.796,,2,None,,0,Relax,19:57:06.107,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wav
19:57:06.712,,2,None,,0,Relax,19:57:09.334,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wav
19:57:10.215,,2,None,,0,Relax,19:57:12.443,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wav
19:57:14.558,,5,None,,0,Relax,19:57:18.555,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wav
19:57:19.378,,2,None,,0,Relax,19:57:21.822,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wav
19:57:28.934,,4,None,,0,Sadness,19:57:31.836,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wav
19:57:32.735,,2,None,,0,Relax,19:57:34.984,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wav
19:57:52.799,,4,None,,0,Relax,19:57:55.998,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wav
19:57:56.929,,3,None,,0,Relax,19:57:59.749,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wav
19:58:10.032,,4,None,,0,Relax,19:58:13.082,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wav
19:58:14.037,,2,None,,0,Relax,19:58:16.280,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wavおー_normal.wav
19:58:17.213,,2,None,,0,Sadness,19:58:19.489,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wavおー_normal.wavうぅーん_normal.wav
19:58:20.397,,2,None,,0,Sadness,19:58:22.553,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wav
19:58:23.442,,3,None,,0,Sadness,19:58:26.237,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavあー_normal.wav
19:58:27.175,,2,None,,0,Sadness,19:58:29.452,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavあー_normal.wavえっと_normal.wav
19:58:30.357,,2,None,,0,Sadness,19:58:32.646,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavあー_normal.wavえっと_normal.wavおぉ_normal.wav
19:58:33.544,,6,None,,0,Relax,19:58:39.837,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wavあー、えっと_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavえっと_normal.wavうーん_normal.wavえーっと_normal.wavおぉ_normal.wavあーえっと_normal.wavあー_normal.wavおぉー_normal.wavはい_normal.wavおぉ_normal.wavうん、うん_normal.wavおぉ_normal.wavはい_normal.wavえっとね_normal.wavあぁー_normal.wavあーえっと_normal.wavうぅーん_normal.wavうーん_normal.wavおー_normal.wavうぅーん_normal.wavあー、えっと_normal.wavあー_normal.wavえっと_normal.wavおぉ_normal.wavおぉー_normal.wav
